"","X","subj_idx","session","rt","valence","task","response","correct","ctl_type","task_n","correct_n","valence_n","session_n","task_switch","treatment_cond","val_ctr","sess_ctr","ts_ctr"
"7947",7947,79,"Post",1.02818,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"7948",7948,79,"Post",1.06601,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"7949",7949,79,"Post",0.87019,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"7950",7950,79,"Post",0.83494,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"7951",7951,79,"Post",1.28889,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"7952",7952,79,"Post",0.83481,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"7953",7953,80,"Pre",1.83728,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7954",7954,80,"Pre",1.49486,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7955",7955,80,"Pre",1.41628,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7956",7956,80,"Pre",1.26141,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7957",7957,80,"Pre",1.34191,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7958",7958,80,"Pre",1.05233,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7959",7959,80,"Pre",1.06382,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7960",7960,80,"Pre",1.96518,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7961",7961,80,"Pre",2.07395,"positive","self",0,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7962",7962,80,"Pre",1.61151,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7963",7963,80,"Pre",1.68114,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7964",7964,80,"Pre",1.45709,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7965",7965,80,"Pre",2.52259,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7966",7966,80,"Pre",1.83923,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7967",7967,80,"Pre",1.52148,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7968",7968,80,"Pre",1.9813,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7969",7969,80,"Pre",1.33284,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7970",7970,80,"Pre",1.38642,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7971",7971,80,"Pre",2.87707,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7972",7972,80,"Pre",2.87862,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7973",7973,80,"Pre",1.53231,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7974",7974,80,"Pre",1.25438,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7975",7975,80,"Pre",0.97185,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7976",7976,80,"Pre",2.06169,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7977",7977,80,"Pre",2.13362,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7978",7978,80,"Pre",1.71375,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7979",7979,80,"Pre",1.78982,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7980",7980,80,"Pre",2.24186,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7981",7981,80,"Pre",1.57665,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7982",7982,80,"Pre",2.0748,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7983",7983,80,"Pre",1.14997,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7984",7984,80,"Pre",2.13888,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7985",7985,80,"Pre",1.40169,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7986",7986,80,"Pre",1.89723,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7987",7987,80,"Pre",1.44983,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"7988",7988,80,"Pre",1.90381,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7989",7989,80,"Pre",1.67099,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7990",7990,80,"Pre",2.54919,"negative","self",1,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7991",7991,80,"Pre",1.22547,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7992",7992,80,"Pre",1.34025,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7993",7993,80,"Pre",2.31628,"negative","self",1,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7994",7994,80,"Pre",0.94471,"positive","self",1,NA,"upper",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7995",7995,80,"Pre",2.36664,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7996",7996,80,"Pre",1.3341,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"7997",7997,80,"Pre",2.11807,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"7998",7998,80,"Pre",2.08796,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"7999",7999,80,"Pre",1.04284,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"8000",8000,80,"Pre",1.36097,"positive","self",1,NA,"lower",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"8001",8001,80,"Pre",2.21269,"positive","self",1,NA,"lower",1,NA,1,0,1,"FA",1.00565550909233,-1.00413229504297,0.98357300917663
"8002",8002,80,"Pre",1.12377,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"8003",8003,80,"Pre",1.16823,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"8004",8004,80,"Pre",1.68274,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"8005",8005,80,"Pre",0.94883,"positive","self",1,NA,"upper",1,NA,1,0,0,"FA",1.00565550909233,-1.00413229504297,-1.01665601791684
"8006",8006,80,"Pre",1.26375,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"8007",8007,80,"Pre",1.67393,"negative","self",0,NA,"upper",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"8008",8008,80,"Pre",1.81418,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"8009",8009,80,"Pre",1.78156,"negative","self",0,NA,"lower",1,NA,0,0,1,"FA",-0.994331965369061,-1.00413229504297,0.98357300917663
"8010",8010,80,"Post",1.58841,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8011",8011,80,"Post",1.88959,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8012",8012,80,"Post",1.97811,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8013",8013,80,"Post",1.31045,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8014",8014,80,"Post",1.2037,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8015",8015,80,"Post",1.35578,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8016",8016,80,"Post",1.5636,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8017",8017,80,"Post",1.31033,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8018",8018,80,"Post",1.70501,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8019",8019,80,"Post",1.40959,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8020",8020,80,"Post",1.12926,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8021",8021,80,"Post",1.53727,"negative","self",1,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8022",8022,80,"Post",1.06032,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8023",8023,80,"Post",1.18945,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8024",8024,80,"Post",1.96478,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8025",8025,80,"Post",1.27918,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8026",8026,80,"Post",1.63062,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8027",8027,80,"Post",1.22023,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8028",8028,80,"Post",1.05196,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8029",8029,80,"Post",1.13123,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8030",8030,80,"Post",2.24495,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8031",8031,80,"Post",1.89639,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8032",8032,80,"Post",1.16321,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8033",8033,80,"Post",1.61455,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8034",8034,80,"Post",1.14467,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8035",8035,80,"Post",1.21292,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8036",8036,80,"Post",1.52858,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8037",8037,80,"Post",1.81456,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8038",8038,80,"Post",0.98797,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8039",8039,80,"Post",1.55886,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8040",8040,80,"Post",1.10829,"negative","self",1,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8041",8041,80,"Post",1.57282,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8042",8042,80,"Post",1.84464,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8043",8043,80,"Post",2.05294,"negative","self",1,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8044",8044,80,"Post",1.42426,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8045",8045,80,"Post",1.60632,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8046",8046,80,"Post",1.99377,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8047",8047,80,"Post",0.91944,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8048",8048,80,"Post",1.37267,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8049",8049,80,"Post",1.08018,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8050",8050,80,"Post",1.34681,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8051",8051,80,"Post",1.28057,"positive","self",1,NA,"lower",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8052",8052,80,"Post",1.18425,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8053",8053,80,"Post",1.37583,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8054",8054,80,"Post",1.608,"negative","self",0,NA,"upper",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8055",8055,80,"Post",0.95727,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8056",8056,80,"Post",1.10987,"negative","self",0,NA,"lower",1,NA,0,1,0,"FA",-0.994331965369061,0.995840312851615,-1.01665601791684
"8057",8057,80,"Post",1.04197,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8058",8058,80,"Post",1.01082,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8059",8059,80,"Post",0.93273,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8060",8060,80,"Post",1.17801,"positive","self",1,NA,"upper",1,NA,1,1,1,"FA",1.00565550909233,0.995840312851615,0.98357300917663
"8061",8061,80,"Post",1.43001,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8062",8062,80,"Post",0.97433,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8063",8063,80,"Post",0.99786,"positive","self",1,NA,"upper",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8064",8064,80,"Post",1.63399,"negative","self",0,NA,"lower",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8065",8065,80,"Post",0.93769,"positive","self",1,NA,"lower",1,NA,1,1,0,"FA",1.00565550909233,0.995840312851615,-1.01665601791684
"8066",8066,80,"Post",1.75417,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8067",8067,80,"Post",1.13784,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8068",8068,80,"Post",1.03027,"negative","self",0,NA,"upper",1,NA,0,1,1,"FA",-0.994331965369061,0.995840312851615,0.98357300917663
"8069",8069,81,"Pre",1.36218,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"8070",8070,81,"Pre",0.78475,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"8071",8071,81,"Pre",0.72892,"negative","self",0,NA,"upper",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
"8072",8072,81,"Pre",0.95028,"negative","self",0,NA,"lower",1,NA,0,0,0,"FA",-0.994331965369061,-1.00413229504297,-1.01665601791684
